store,sku,name,brand,category,quantity_value,quantity_unit,pack_size,price_eur,price_bgn
Kaufland,20740508,K-Classic Закачалки 10 бр.,K-Classic,Други,10.0,pcs,,2.8,5.48
Kaufland,20613954,Seoul Кошница 3 бр.,,Други,3.0,pcs,,2.04,3.99
Kaufland,20560018,Кутия с капак 58 л,,Други,58.0,l,,6.13,11.99
Kaufland,20558099,Кутия с капак 18 л,,Други,18.0,l,,3.06,5.98
Kaufland,20557487,Maxxmee Смесител за топла и студена вода,,Други,,,,46.01,89.99
Kaufland,20814159,Familia Кухненска ролка различни видове,,Други,,,,7.15,13.98
Kaufland,20675079,Spice&Soul Комплект ножове за стек,,Други,,,,3.57,6.98
Kaufland,20899312,PARKSIDE Акумулаторна полираща машина PPMA,Parkside,Инструменти,,,,33.23,64.99
Kaufland,20899144,PARKSIDE Акумулаторна преса за флакони PKPA,Parkside,Инструменти,,,,40.9,79.99
Kaufland,20781607,Parkside Магнити различни видове,Parkside,Други,,,,5.11,9.99
Kaufland,20890981,PARKSIDE Зарядно устройство,Parkside,Инструменти,,,,17.89,34.99
Kaufland,20900101,PARKSIDE Пистолет за горещо лепене,Parkside,Други,,,,5.62,10.99
Kaufland,20730705,Parkside Шлифовъчни дискове различни видове,Parkside,Други,,,,3.06,5.98
Kaufland,20674894,Parkside Акумулаторен циркулярен трион,Parkside,Инструменти,,,,46.01,89.99
Kaufland,20659271,Parkside Перфоратор PBH 800 B1,Parkside,Други,,,,39.36,76.98
Kaufland,20721711,Parkside Зарядно устройство,Parkside,Инструменти,,,,20.44,39.98
Kaufland,20787372,Parkside Акумулаторен ъглов гайковерт ударен,Parkside,Инструменти,,,,40.9,79.99
Kaufland,20784197,Parkside Акумулаторна лентова пила,Parkside,Инструменти,,,,35.78,69.98
Kaufland,20351688,"Parkside Акумулаторен компресор 20 V,",Parkside,Инструменти,,,,23,44.98
Kaufland,20781606,Parkside Аксесоари Направи си сам различни видове,Parkside,Други,,,,2.55,4.99
Kaufland,20708876,PARKSIDE PERFORMANCE Зарядно за батерии,Parkside,Инструменти,,,,35.78,69.98
Kaufland,20685283,PARKSIDE Повдигната леха 70 л,Parkside,Други,70.0,l,,19.42,37.98
Kaufland,20899571,OYANDA Меки чорапи 35 - 42,,Други,,,,2.55,4.99
Kaufland,20893142,OYANDA Чорапи 35 - 42,,Други,,,,3.06,5.98
Kaufland,20899305,OYANDA/ TOWNLAND Пижама S - XL,,Други,,,,9.2,17.99
Kaufland,20739926,NEWCENTIAL Блуза S - XL,,Други,,,,7.15,13.98
Kaufland,20739927,Newcential Блуза S - XL,,Други,,,,7.15,13.98
Kaufland,20817497,NEWCENTIAL Клин S - L,,Други,,,,6.64,12.99
Kaufland,20794255,NEWCENTIAL Яке хибридно,,Млечни продукти,,,,15.33,29.98
Kaufland,20812968,OYANDA Дънки 38 - 46,,Други,,,,12.77,24.98
Kaufland,20794231,OYANDA Обувки кожени,,Други,,,,21.98,42.99
Kaufland,20833664,TOWNLAND Маратонки 41 - 46,,Риба и морски дарове,,,,14.31,27.99
Kaufland,00110661,TOWNLAND Панталон 46 - 58,,Други,,,,10.73,20.99
Kaufland,20835020,TOWNLAND Панталон 48 - 56,,Други,,,,13.29,25.99
Kaufland,20841393,"Диоптрични очила +1,5 до +3,0",,Други,,,,1.27,2.48
Kaufland,20863914,HIP&HOPPS Детско термобельо 134 - 164,,Други,,,,6.64,12.99
Kaufland,20888582,OYANDA Къси чорапи 35 - 42,,Други,,,,3.57,6.98
Kaufland,20888580,OYANDA Топ 36 - 46,,Други,,,,8.68,16.98
Kaufland,20888569,OYANDA/ TOWNLAND Чорапи 35 - 46,,Други,,,,10.22,19.99
Kaufland,20878376,OYANDA Бюстие 36 - 46,,Други,,,,5.11,9.99
Kaufland,20850794,OYANDA/ TOWNLAND Елек 36 - 62,,Други,,,,12.77,24.98
Kaufland,20850741,TOWNLAND Елек M - XXL,,Други,,,,12.77,24.98
Kaufland,20815501,Чорапи 35 - 46,,Други,,,,2.55,4.99
Kaufland,20271694,Parkside Електрически тример,Parkside,Други,,,,46.01,89.99
Kaufland,20276431,Parkside Лейка 10 л,Parkside,Други,10.0,l,,5.11,9.99
Kaufland,20760559,PARKSIDE Аксесоари за привързване различни видове,Parkside,Други,,,,2.04,3.99
Kaufland,20674275,PARKSIDE Саксии за засаждане различни видове,Parkside,Други,,,,3.06,5.98
Kaufland,20736941,PARKSIDE Аксесоари за растения,Parkside,Други,,,,4.08,7.98
Kaufland,00109600,Laica Филтрираща бутилка Fast Disk,,Месо и колбаси,,,,6.13,11.99
Kaufland,00109604,Laica Филтър за бутилка Fast Disk,,Месо и колбаси,,,,8.17,15.98
Kaufland,00099793,Laica Филтър Bi-Flux или Bi-Flux МineralBalance,,Други,,,,10.22,19.99
Kaufland,20284759,Laica Филтрираща кана Prime Line 3 л + 2 филтъра,,Други,3.0,l,,15.33,29.98
Kaufland,20865793,K-FAVOURITES Маслиново масло Гърция,,Млечни продукти,,,,5.11,9.99
Kaufland,20278623,K-Favourites Доматено пюре концентрат различни видове,,Други,,,,1.27,2.48
Kaufland,20278624,K-Favourites Доматено пюре концентрат,,Други,,,,1.27,2.48
Kaufland,20278625,K-Favourites Доматено пюре концентрат,,Други,,,,1.27,2.48
Kaufland,00090924,K-Favourites Маслини Каламата сушени,,Консерви,,,,1.68,3.29
Kaufland,00101984,Роден край Обикновени бисквити,,Сладкарски изделия,,,,0.84,1.64
Kaufland,00114623,Роден край Oбикновени вафли,,Сладкарски изделия,,,,2.29,4.48
Kaufland,01600301,Becel Продукт за мазане Original,,Други,,,,1.42,2.78
Kaufland,00048077,Actimel Млечна напитка различни вкусове,,Хляб и печива,,,,1.88,3.68
Kaufland,00109176,CASTELLO Синьо сирене от свежата витрина,Castello,Млечни продукти,,,,15.33,29.98
Kaufland,20280225,FRENCH WHITE Имитиращ продукт,,Други,,,,2.19,4.28
Kaufland,00051654,Lacrima Кашкавал от краве мляко,,Млечни продукти,,,,5.62,10.99
Kaufland,00064416,Ведраре Извара,,Млечни продукти,,,,1.63,3.19
Kaufland,00060919,Мероне Краве сирене,,Млечни продукти,,,,4.08,7.98
Kaufland,00076850,Хелиос Крема сирене баланс,,Млечни продукти,,,,1.37,2.68
Kaufland,20904498,ЖАНЕТА Орехчета различни видове,,Други,,,,1.48,2.89
Kaufland,20910310,OMIRA Пудинг със сметана различни видове,,Сладкарски изделия,,,,0.5,0.98
Kaufland,20901806,ЧЕРНОМОРЕЦ Обикновени вафли с фъстъци и портокал,,Сладкарски изделия,,,,1.02,1.99
Kaufland,00029253,Maggi Инстантни спагети различни видове,Maggi,Паста и тестени,,,,0.5,0.98
Kaufland,00051276,Salza Гризини различни видове,,Други,,,,1,1.96
Kaufland,00085118,Дома Меденки,,Други,,,,1.78,3.48
Kaufland,00098038,Амфора Суха паста различни видове,,Паста и тестени,,,,0.3,0.59
Kaufland,00056396,Roli Абразивен препарат различни видове,,Почистващи,,,,1.37,2.68
Kaufland,02902993,Barni Кексче различни вкусове,,Хляб и печива,,,,1.02,1.99
Kaufland,02900514,7 DAYS Миникроасани различни вкусове,,Хляб и печива,,,,1.53,2.99
Kaufland,00074863,"Pantene Олио, Маска или Серум за коса",,Подправки и сосове,,,,6.13,11.99
Kaufland,20763726,PANTENE Маска за коса Molecular Repair,,Други,,,,6.13,11.99
Kaufland,20738538,"Pantene Олио, Маска, Серум за косa различни видове",,Подправки и сосове,,,,6.13,11.99
Kaufland,20194775,Gillette Ножчета Fusion 5,Gillette,Други,,,,28.11,54.98
Kaufland,00088893,Carlsberg Бира 0% vol,Carlsberg,Напитки алкохолни,,,,0.81,1.58
Kaufland,00088894,Carlsberg Бира 5% vol,Carlsberg,Напитки алкохолни,,,,0.81,1.58
Kaufland,02300272,Carlsberg Бира,Carlsberg,Напитки алкохолни,,,,0.76,1.49
Kaufland,20905381,"CATTLEYA Червено, Бяло вино или Розе различни сортове",,Напитки алкохолни,,,,7.66,14.98
Kaufland,20879900,BEVOLA Tампони с масло за отстраняване на очен грим,Bevola,Млечни продукти,,,,2.04,3.99
Kaufland,20813906,Melitta Café Bar Кафе капсули различни видове,Melitta,Кафе и чай,,,,3.83,7.49
Kaufland,00093720,Syoss Шампоан или Балсам различни видове,,Козметика,,,,3.83,7.49
Kaufland,20705231,Somat Таблетки за съдомиялна различни видове,,Други,,,,20.45,40.0
Kaufland,20827848,BELIISA Краве масло 83% масленост,,Млечни продукти,,,,1.84,3.6
Kaufland,00107054,Cipriani Bellini Ароматизирана напитка на винена основа,,Хляб и печива,,,,10.22,19.99
Kaufland,20666761,Chio Intense Чипс различни вкусове,,Снаксове,,,,1.53,2.99
Kaufland,00112512,Teo Rich Milk Сапун различни видове,,Козметика,,,,0.61,1.19
Kaufland,20912174,QUALIKO Пилешко месо за дюнер замразено,,Месо и колбаси,,,,5.59,10.93
Kaufland,20858993,Bingo Почистващи кърпи различни видове,,Почистващи,,,,2.55,4.99
Kaufland,20692967,PERWOLL Гел избрани видове,,Други,,,,13.8,26.99
Kaufland,20835408,Lenor Парфюмни перли различни видове,Lenor,Други,,,,9.19,17.97
Kaufland,05001522,FINISH Препарати за съдомиялнa различни видове,,Почистващи,,,,4.59,8.98
Kaufland,04900663,Savex Прах/ Капсули/ Гел за пране различни видове,,Кафе и чай,,,,4.59,8.98
Kaufland,00011489,"Medix Универсален почистващ препарат, различни видове",Medix,Почистващи,,,,1.53,2.99
Kaufland,05000366,Medix Препарат за съдове Classic различни видове,Medix,Почистващи,,,,0.66,1.29
Kaufland,20645213,Nutrino Lab Плодово пюре различни видове,,Други,,,,1.32,2.58
Kaufland,00087999,Murphys Бира 4% vol,,Напитки алкохолни,,,,1.4,2.74
Kaufland,00110863,STR8 Душ гел различни видове,,Козметика,,,,2.55,4.99
Kaufland,20665035,Coccolino Омекотител различни видове,,Почистващи,,,,3.72,7.28
Kaufland,20881972,K-Classic Тоалетна хартия 32 бр.,K-Classic,Хигиена,32.0,pcs,,6.54,12.79
Kaufland,20905940,The Pink Stuff Домакинска гъба различни видове,,Други,,,,3.98,7.78
Kaufland,20848751,ALVINA Омекотител различни видове,,Почистващи,,,,5.11,9.99
Kaufland,20848773,ALVINA омекотител различни видове 2 х 65 пр.,,Почистващи,,,,5.11,9.99
Kaufland,00101526,"Exo препарат за съдове промопакет, 2х400мл",,Напитки алкохолни,800.0,ml,2,2.14,4.19
Kaufland,00101554,Exo Препарат за съдове различни видове,,Почистващи,,,,2.14,4.19
Kaufland,20271023,Medix WC блокче Total Power Guard,Medix,Други,,,,2.8,5.48
Kaufland,20271024,MEDIX WC блокче различни видове,Medix,Други,,,,2.8,5.48
Kaufland,20811245,K-Favourites Пармезан reggiano,,Млечни продукти,,,,4.95,9.68
Kaufland,00104327,William Peel Уиски промопакет,,Напитки алкохолни,,,,8.99,17.58
Kaufland,20791732,ZOTT Мляко с ориз различни видове,,Млечни продукти,,,,0.86,1.68
